EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Trigger
1507.565156811023,7940.0027390571695,11521.308078432307,5162.348681977599,-6884.489195610363,-781.274376120185,-5231.4086494661815,-21388.773438290827,0.0
1505.3739110759134,7935.084345097385,11517.056585348426,5158.38300355482,-6888.335784591017,-786.2999505778814,-5237.506028903008,-21402.778356684787,0.0
1506.4338071108307,7939.49065445603,11521.772527256595,5163.158490184052,-6883.26257435647,-781.2386492875474,-5234.778880678333,-21407.696750644573,0.0
1505.7788151791403,7940.419552104608,11523.261145283164,5163.432395900942,-6882.345585652104,-779.0354946082255,-5234.302522909831,-21413.94894635616,0.0
1505.5287273506767,7939.705015451855,11522.653789128324,5161.991413651223,-6884.405833000876,-781.143377733847,-5236.267498704902,-21410.95980135881,0.0
1506.85062015827,7940.312371606695,11523.630322553754,5162.741677136613,-6884.89409971359,-782.4652705414402,-5234.445430240382,-21403.04035345746,0.0
1510.0064903745958,7942.027259573303,11525.15466741296,5164.468474047433,-6882.393221428953,-779.4880344883024,-5230.896564865042,-21390.905139304876,0.0
1509.8993098766828,7942.062986405939,11525.047486915046,5164.4089293263705,-6881.893045772027,-778.9997677755879,-5230.658385980791,-21380.639629393656,0.0
1509.3753163313306,7942.062986405939,11525.607207293036,5165.278282253887,-6879.785162646405,-776.0463496108753,-5231.122834805081,-21371.219654521527,0.0
1508.9346853954662,7940.264735829844,11524.583038090757,5164.885287094872,-6880.440154578096,-776.7847041520533,-5231.349104745119,-21374.959063004266,0.0
1508.1129682448002,7938.895207245401,11523.344507892652,5163.09894546299,-6883.357845910171,-782.5843599835656,-5234.100070858218,-21385.820020126117,0.0
1508.0176966910997,7939.562108121304,11523.308781060015,5163.682483729404,-6883.381663798596,-783.2988966363187,-5235.683960438487,-21394.561185178125,0.0
1508.434509738539,7939.323929237054,11523.487415223204,5164.254113051607,-6882.3217677636785,-779.5713970977903,-5230.253481877564,-21399.027039257835,0.0
1507.4460673688973,7937.894855931547,11521.46289470707,5162.658314527125,-6883.500753240722,-781.8102786097498,-5230.717930701853,-21403.77870799864,0.0
1502.730125460727,7935.382068702699,11518.378478156019,5159.645351641349,-6886.513716126497,-786.2761326894564,-5239.125645315914,-21403.77870799864,0.0
1499.8600699055023,7935.691701252224,11518.533294430781,5159.943075246664,-6884.929826546227,-784.2039763964726,-5235.755414103763,-21399.408125472633,0.0
1505.6597257370147,7937.882946987334,11521.224715822818,5162.741677136613,-6882.19076937734,-781.1910135106972,-5233.707075699203,-21387.820722753822,0.0
1506.7077128277192,7936.144241132302,11519.31928474881,5160.074073633003,-6884.167654116623,-781.4768281717984,-5234.897970120458,-21380.460995230467,0.0
1507.6961551973611,7933.786270178217,11516.711225966263,5157.275471743053,-6886.90671128551,-781.2148313991223,-5233.623713089715,-21375.37587605171,0.0
1509.8040383229825,7934.679440994158,11517.056585348426,5157.811374232617,-6885.048915988354,-780.9409256822336,-5231.825462513621,-21375.88796065285,0.0
1502.8373059586404,7928.153339565682,11510.63766441786,5152.118898899018,-6892.08710201797,-791.8852454135679,-5239.637729917054,-21385.772384349264,0.0
1501.4796863184094,7925.962093830572,11509.018048004953,5150.4040109324105,-6894.528435581544,-793.7311317665132,-5240.530900732995,-21397.252606570164,0.0
1506.1241745613042,7929.665775480675,11513.781625689975,5154.774593458417,-6890.145944111325,-786.4309489642195,-5234.600246515145,-21401.84945903621,0.0
1508.67268862279,7928.153339565682,11511.173566907424,5152.690528221221,-6891.694106858956,-786.7763083463835,-5237.029671134505,-21409.066279229017,0.0
1502.6110360186017,7925.057014070418,11506.99352748882,5149.439386451194,-6895.409697453272,-790.3728094985739,-5241.269255274173,-21409.590272774367,0.0
1493.8936888550145,7922.198867459405,11503.90911093777,5145.878612131641,-6898.041574124246,-794.6481204708796,-5244.294127104162,-21408.030201082525,0.0
1493.9532335760773,7917.268564555409,11500.241156120304,5141.365122275084,-6899.292013266564,-793.8502212086388,-5245.544566246479,-21400.479930451766,0.0
1490.4281860891624,7912.0286291018865,11494.393864511942,5134.38648096653,-6908.187994593339,-803.2344692481288,-5252.487480722396,-21396.228437367885,0.0
1492.1192561673445,7912.981344638892,11495.644303654259,5134.231664691766,-6910.653146045337,-806.9143330098069,-5252.892384825623,-21389.130706617205,0.0
1491.309447960891,7912.1834453766505,11495.144127997331,5136.065642100499,-6905.984839914017,-803.3773765786793,-5252.03494084232,-21388.904436677167,0.0
1491.6071715662047,7909.84929231099,11493.298241644388,5135.4225591130225,-6906.377835073032,-804.4134547251713,-5252.03494084232,-21395.93071376257,0.0
1491.4642642356541,7909.3848434867,11491.91680411573,5133.802942700115,-6910.236332997898,-810.7728309346735,-5260.502200177443,-21408.68519301421,0.0
1488.1178509119275,7905.704979725023,11488.117850911927,5129.86108216576,-6913.4636568794995,-811.713637527465,-5265.992223459429,-21419.51042330342,0.0
1484.7118928671377,7901.894117577007,11483.604361055372,5124.692600377513,-6918.846499663572,-816.7630298735866,-5271.029706861338,-21426.28661256036,0.0
1485.7479710136297,7900.04823122406,11481.758474702425,5122.501354642403,-6922.5978170905255,-821.3479733954185,-5266.873485331158,-21423.2855586188,0.0
1485.4264295198907,7901.77502813488,11483.782995218558,5124.037608445823,-6919.0489517151855,-819.4068154887728,-5264.039156608571,-21417.652628006264,0.0
1482.85409756998,7899.690962897685,11481.87756414455,5121.965452152839,-6920.75193073758,-819.8593553688497,-5265.730226686754,-21411.972061616878,0.0
1478.1738824944475,7894.212848559911,11476.054090424614,5116.832697197229,-6927.123215891294,-825.3612875950482,-5272.76841271637,-21406.875033493903,0.0
1473.8509357452915,7888.889550496901,11470.683156584753,5111.2950381383935,-6932.267879791118,-830.4106799411699,-5278.270344942569,-21405.231599192575,0.0
1472.8505844314373,7887.567657689307,11469.37317272137,5109.508696506511,-6933.375411602884,-832.6495614531293,-5278.722884822646,-21405.96995373375,0.0
1471.8025973407327,7885.721771336362,11467.717829475827,5107.734263818841,-6934.304309251464,-833.8880916512346,-5278.258435998357,-21414.41339518045,0.0
1471.8978688944333,7885.209686735221,11467.348652205239,5107.329359715614,-6933.315866881821,-832.4709272899411,-5277.222357851864,-21424.059639992618,0.0
1472.3742266629351,7885.412138786835,11467.289107484175,5107.722354874628,-6933.161050607058,-830.4821336064451,-5274.3642112408525,-21432.395900941403,0.0
