EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Trigger
-521.4569402349634,10993.241674159377,14116.636199617722,11955.484366533485,-2953.954067202172,1401.5993712077454,1330.1457059324405,-23902.29902168023,0.0
-528.2807652687551,10982.880892694458,14104.274715525095,11945.064040347503,-2962.195056597257,1388.0589016380752,1310.8532163081081,-23893.569765572433,0.0
-538.0222816346217,10970.162140275454,14089.388535259406,11929.141781935323,-2979.582115147581,1368.0280574725648,1287.0353278830064,-23874.82508738188,0.0
-540.8447014129962,10967.554081492905,14084.815500681787,11922.27032112468,-2984.5124180515777,1365.0865482520646,1283.8556397782556,-23857.354666222065,0.0
-540.0587110949679,10968.673522248884,14086.959110640046,11924.009026979713,-2982.868983750245,1367.6231533693378,1287.8689539778852,-23835.90665769526,0.0
-539.4156281074901,10968.685431193098,14088.61445388559,11926.819537813875,-2980.2966518003345,1370.1002137655487,1290.7390095331098,-23833.584413573815,0.0
-539.5942622706784,10969.340423124788,14090.174525577435,11926.438451599073,-2981.2731852257634,1368.5282331294918,1292.0489933964905,-23852.305273875943,0.0
-539.7848053780792,10969.459512566913,14090.6151565133,11927.045807753913,-2979.9870192508083,1371.5888317921174,1296.6577548067476,-23878.183409649817,0.0
-536.1644863374638,10974.723265908862,14095.93845457631,11932.440559482198,-2974.2469081403588,1377.7576648942188,1303.2434009562883,-23893.653128181923,0.0
-535.5094944057735,10975.818888776415,14097.522344156578,11933.952995397192,-2972.7940169464277,1379.0200129807492,1302.743225299361,-23907.824771794854,0.0
-540.9876087435468,10975.985613995392,14096.259996070048,11930.737580459803,-2975.294895231063,1375.0543345579697,1302.7789521319987,-23909.14666460245,0.0
-548.1567931595024,10969.62623778589,14088.364366057127,11922.806223614245,-2983.7502456219745,1366.825254107097,1295.3358619991545,-23898.619157918554,0.0
-548.6093330395794,10972.115207126311,14086.447026038906,11922.87767727952,-2983.035708969221,1370.9457488046398,1294.0020602473487,-23872.788657921534,0.0
-542.2618657742897,10979.736931422343,14092.973127467383,11928.629697334183,-2978.486492280027,1377.3170339583544,1295.847946600294,-23840.46778332867,0.0
-538.7368182873747,10980.010837139233,14095.438278919382,11931.09484878618,-2971.746029855723,1378.174477941658,1297.4318361805633,-23814.125198730508,0.0
-539.4156281074901,10976.033249772241,14092.306226591481,11929.594321815399,-2975.2115326215753,1370.8623861951519,1299.3610851429967,-23818.662506475488,0.0
-540.797065636146,10973.484735710756,14088.150005061301,11927.81988912773,-2974.211181307721,1375.8760517086357,1302.9099505183367,-23835.358846261486,0.0
-541.964142168976,10977.247962081921,14090.507976015386,11927.712708629817,-2971.4244883619845,1381.6280717632978,1305.982458125175,-23854.05588867519,0.0
