EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Trigger
1531.7760403951388,4677.1306589814285,7926.402724766435,-351.29003638182456,-8804.484908390446,-4747.667335552367,-5847.910873461513,-19625.02307357941,0.0
1532.538212824742,4675.403862070609,7924.83074413038,-352.0402998672153,-8804.54445311151,-4748.441416926182,-5847.041520533997,-19635.181402992715,0.0
1534.0387397955235,4676.3446686634,7926.212181659035,-349.89668990895615,-8801.912576440536,-4745.976265474184,-5840.33678494233,-19642.89839884245,0.0
1532.4310323268292,4677.690379359418,7927.141079307613,-349.9205077973812,-8802.936745642815,-4745.642815036233,-5838.085994486159,-19646.31626583145,0.0
1529.7157930463673,4678.381098123746,7928.034250123555,-349.15833536777797,-8802.222208990062,-4745.428454040407,-5839.657975122215,-19648.5432383992,0.0
1530.94241430026,4679.119452664923,7928.57015261312,-349.25360692147837,-8803.05583508494,-4744.36855800549,-5839.050618967375,-19642.505403683434,0.0
1533.1098421469444,4678.381098123746,7927.367349247653,-351.1590379954865,-8806.473702073943,-4748.739140531497,-5845.37426834424,-19632.71625154072,0.0
1533.729107245997,4677.976194020519,7926.509905264348,-351.8378478156019,-8806.354612631818,-4749.548948737949,-5848.244323899465,-19622.41501479686,0.0
1533.7171983017845,4676.797208543477,7925.759641778957,-352.5166576357173,-8806.295067910754,-4748.28660065142,-5845.695809837978,-19616.793993128536,0.0
1533.0026616490316,4676.2613060539115,7925.712006002108,-352.8262901852436,-8807.009604563507,-4746.738437903788,-5843.9332860945215,-19620.00940806593,0.0
1531.8832208930517,4675.796857229622,7925.6167344484065,-352.3737503051667,-8806.295067910754,-4747.333885114415,-5844.183373922985,-19629.22693088644,0.0
1533.2884763101326,4676.868662208752,7927.796071239303,-349.8847809647436,-8803.770371737693,-4745.869084976272,-5842.932934780667,-19636.82483729405,0.0
1533.9672861302479,4676.928206929815,7927.248259805528,-351.4686705450128,-8805.985435361228,-4747.167159895439,-5844.5763690819995,-19646.471082106218,0.0
1532.2523981636407,4676.094580834936,7925.557189727345,-352.07602669985295,-8806.283158966542,-4748.417599037757,-5845.898261889592,-19655.188429269805,0.0
1530.1921508148694,4674.772688027343,7924.306750585027,-352.5642934125675,-8805.85443697489,-4746.345442744773,-5846.088804996993,-19655.12888454874,0.0
1530.156423982232,4675.558678345371,7924.592565246127,-353.0882869579197,-8803.389285522891,-4743.939836013838,-5841.920674522599,-19643.17230455934,0.0
1532.8597543184808,4676.475667049738,7927.176806140251,-350.8970412228104,-8802.86529197754,-4747.810242882917,-5840.8012337666205,-19629.64374393388,0.0
1534.6460959503636,4676.2970328865495,7926.986263032851,-350.8255875575351,-8804.746905163121,-4752.407095348962,-5846.5770717097075,-19619.08051041735,0.0
1533.014570593244,4675.332408405333,7925.6167344484065,-351.5520331545007,-8805.413806039025,-4753.359810885966,-5852.233820210669,-19620.604855276553,0.0
1533.4075657522583,4676.368486551824,7925.58100761577,-350.96849488808573,-8803.10347086179,-4749.215498299998,-5849.99493869871,-19624.165629596107,0.0
1533.729107245997,4675.761130396984,7924.080480644988,-353.06446906949463,-8803.746553849269,-4749.334587742123,-5848.4229580626525,-19630.21537325608,0.0
1534.8366390577644,4674.582144919942,7923.675576541762,-354.1839098254744,-8804.258638450408,-4750.692207382354,-5850.995290012564,-19637.074925122513,0.0
1535.1462716072906,4673.534157829237,7923.342126103809,-354.326817156025,-8803.69891807242,-4750.287303279128,-5850.709475351462,-19645.827999118737,0.0
1534.1935560702864,4673.486522052388,7923.556487099637,-354.3029992675999,-8802.8295651449,-4748.858229973622,-5848.22050601104,-19652.628006264105,0.0
1533.4313836406832,4674.463055477816,7924.640201022978,-352.1951161419784,-8799.935691701252,-4746.3216248563485,-5843.349747828106,-19651.389476065997,0.0
1535.217725272566,4675.070411632657,7925.06892301463,-351.8854835924521,-8801.50767233731,-4746.083445972097,-5842.373214402677,-19646.459173162002,0.0
1536.1347139769323,4675.713494620135,7924.914106739867,-353.7194610011849,-8803.544101797655,-4748.953501527321,-5844.076193425072,-19635.39576398854,0.0
1535.348723658904,4676.666210157138,7925.378555564156,-351.62348681977596,-8800.566865744517,-4747.2624314491395,-5844.945546352588,-19624.844439416225,0.0
1538.8380443131814,4676.511393882375,7925.640552336832,-350.88513227859784,-8799.852329091764,-4744.987823104543,-5843.790378763971,-19616.782084184324,0.0
1538.0758718835782,4676.547120715013,7926.009729607421,-349.9205077973812,-8799.721330705426,-4743.29675302636,-5843.980921871371,-19618.330246931957,0.0
1535.1224537188655,4678.0714655742195,7926.7480841486,-348.7296133761261,-8799.090156662161,-4741.796226055579,-5841.9325834668125,-19627.77403969251,0.0
1530.6446906949463,4676.2255792212745,7924.163843254476,-352.683382854693,-8804.008550621944,-4747.393429835478,-5844.552551193574,-19640.659517330492,0.0
1529.1798905568025,4674.6416896410055,7922.246503236255,-354.68408548240154,-8805.366170262174,-4751.216200927706,-5847.839419796238,-19651.377567121785,0.0
1532.4429412710415,4675.070411632657,7923.544578155424,-354.86271964558983,-8804.187184785133,-4748.917774694684,-5846.184076550693,-19656.010146420467,0.0
1535.1105447746531,4676.916297985602,7925.473827117858,-353.8742772759481,-8804.091913231432,-4748.6200510893705,-5844.183373922985,-19650.162854812104,0.0
1534.181647126074,4676.082671890724,7924.116207477626,-354.73172125925174,-8804.842176716824,-4750.942295210818,-5843.849923485033,-19643.4223923878,0.0
1534.3840991776874,4675.3919531263955,7922.437046343655,-355.4462579120048,-8804.675451497847,-4750.823205768693,-5844.373917030385,-19636.229390083423,0.0
1536.9683400718109,4674.582144919942,7921.924961742516,-354.02909355071125,-8802.305571599549,-4747.750698161854,-5843.6712893218455,-19625.39225085,0.0
