EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Trigger
1817.1381616162819,1876.313705408447,3916.530210014231,-3845.7553545590417,-9597.84686288637,-7375.3044223864335,-5626.511691605981,-17358.167451664573,0.0
1812.517491261812,1878.457315366706,3918.185553259776,-3843.0043884459424,-9594.286088566818,-7372.613000994396,-5624.117993819257,-17345.07952197498,0.0
1791.7482925551235,1871.7883066076777,3910.6829184058683,-3850.006847642922,-9601.407637205923,-7380.341905788342,-5630.656004191948,-17364.87218725624,0.0
1792.796279645828,1874.193913338613,3912.7193478662143,-3847.458333581436,-9599.287845136088,-7376.542952584538,-5627.166683537671,-17408.101654747796,0.0
1792.9510959205911,1876.1231623010462,3915.422678202464,-3844.9931821294385,-9596.572605855627,-7374.268344239941,-5625.094527244687,-17445.662464794183,0.0
1789.3903216010385,1870.132963362133,3909.8135654783523,-3851.0429257894143,-9601.895903918637,-7379.067648757599,-5631.513448175251,-17459.857926295543,0.0
1795.7854246431782,1871.621581388702,3910.9449151785443,-3849.2089483806812,-9600.228651728881,-7376.626315194026,-5628.464758456838,-17452.47438088376,0.0
1813.315390524053,1876.4327948505725,3915.22022615085,-3844.969364241013,-9595.56034559756,-7371.160109800466,-5623.510637664418,-17434.086971019584,0.0
1814.1490166189317,1868.942068940878,3908.3368563959957,-3851.6145551116165,-9600.728827385808,-7376.92403879934,-5630.036739092896,-17422.48765935656,0.0
1815.8758135297514,1874.0152791754247,3914.1722390601462,-3845.922079778017,-9595.32216671331,-7374.935245115845,-5625.2612524636625,-17388.47571468551,0.0
1815.0302784906605,1878.326316980368,3917.6139239375734,-3842.218398127914,-9591.177854127343,-7371.576922847904,-5620.592946332343,-17361.454320267236,0.0
1821.3896547001625,1883.4114361591273,3922.3894105668064,-3836.907009009116,-9586.36664066547,-7365.5629060205665,-5615.35301087882,-17346.06796434462,0.0
1784.3171113664916,1867.1438183647829,3906.1098838282487,-3853.2103536360983,-9602.527077961902,-7382.628423077152,-5635.014677773742,-17373.351355535575,0.0
1773.6109705194085,1869.8352397568192,3908.372583228634,-3851.1143794546892,-9601.121822544823,-7380.782536724207,-5633.180700365009,-17388.69007568134,0.0
1795.1066148230627,1874.5749995534145,3912.74316575464,-3846.1007139412054,-9595.774706593385,-7374.2445263515165,-5625.118345133113,-17415.604289601706,0.0
1812.5889449270876,1875.6706224209693,3913.9459691201073,-3845.0884536831386,-9593.488189304577,-7371.18392768889,-5622.200653801036,-17440.8393423881,0.0
1799.2866542416682,1875.8254386957324,3913.541065016881,-3845.719627726404,-9594.250361734179,-7372.315277389083,-5623.022370951703,-17441.196610714476,0.0
1784.9363764655445,1871.2285862296878,3909.4801150404005,-3851.066743677839,-9599.002030474987,-7377.1145819067415,-5626.78559732287,-17433.872610023758,0.0
1788.6996028367105,1875.25380937353,3914.5295073865223,-3845.8863529453797,-9594.250361734179,-7372.517729440697,-5621.9029301957235,-17403.254714453287,0.0
1789.0925979957246,1875.1585378198295,3914.8510488802613,-3844.123829201922,-9592.10675177592,-7370.6599341435385,-5620.569128443917,-17370.659934143536,0.0
1790.6645786317813,1869.2636104346168,3909.3133898214255,-3849.9473029218593,-9598.299402766448,-7378.23402266272,-5627.238137202946,-17354.070774855452,0.0
1798.4053923699394,1874.193913338613,3914.541416330735,-3845.6839008937663,-9593.476280360364,-7372.76781726916,-5622.855645732727,-17347.901941753356,0.0
1792.2246503236254,1875.170446764042,3916.3039400741923,-3844.5882780262114,-9592.833197372887,-7372.005644839557,-5622.045837526274,-17360.26342584598,0.0
1801.9304398568545,1875.9326191936455,3916.5183010700184,-3843.147295776493,-9592.38065749281,-7372.112825337469,-5621.74811392096,-17382.914237738252,0.0
1807.587188357816,1870.2044170274085,3909.0275751603235,-3849.328037822807,-9597.620592946332,-7376.745404636152,-5627.643041306173,-17420.07014368141,0.0
1816.6379859593549,1877.0163331169877,3916.6016636795066,-3841.6944045825617,-9589.641600323923,-7368.313872133666,-5618.604152648847,-17428.465949351263,0.0
1799.5724689027695,1877.1711493917508,3917.637741825998,-3840.7655069339826,-9587.462263533027,-7365.884447514306,-5616.067547531574,-17430.954918691685,0.0
1812.6365807039376,1876.6471558463984,3917.280473499622,-3839.6103393453654,-9586.354731721258,-7364.205286380336,-5617.222715120191,-17414.91357083738,0.0
1794.0943545649961,1871.5501277234266,3910.5876468521683,-3847.3868799161605,-9595.727070816536,-7376.161866369736,-5628.0479454094,-17399.598668580038,0.0
1798.2982118720265,1870.8832268475237,3909.515841873039,-3849.042223161706,-9597.037054679919,-7376.733495691939,-5628.274215349438,-17371.767465955305,0.0
1807.3847363062027,1874.4916369439268,3913.9340601758945,-3844.0642844808594,-9591.749483449545,-7371.50546918263,-5621.247938264033,-17349.831190715788,0.0
1786.984714870103,1873.6699197932608,3912.2668079861382,-3845.743445614829,-9592.690290042337,-7369.933488546572,-5620.390494280729,-17349.34292400307,0.0
1781.1731500943783,1869.3826998767424,3907.4436855800545,-3849.590034595483,-9597.299051452594,-7375.887960652848,-5625.713792343739,-17368.587777850553,0.0
1786.246360328925,1870.6093211306352,3908.3487653402085,-3848.601592225841,-9596.012885477638,-7373.720532806164,-5623.0342798959155,-17400.348932065426,0.0
1782.9952185588986,1867.3343614721837,3905.3834382312834,-3852.924538974997,-9600.776463162658,-7380.139453736729,-5628.738664173728,-17431.621819567586,0.0
1788.925872776749,1867.8107192406856,3906.467152154626,-3852.9007210865716,-9601.979266528126,-7382.961873515103,-5631.54917500789,-17449.23514805795,0.0
1800.8467259335123,1878.8741284141454,3918.2093711482003,-3840.8965053203206,-9589.9988686503,-7368.766412013743,-5620.592946332343,-17434.241787294348,0.0
1782.1020477429572,1872.121757045629,3911.2188208954335,-3846.49370910022,-9594.274179622606,-7373.625261252463,-5625.094527244687,-17427.72759481008,0.0
1797.750400438249,1866.8222768710439,3904.7403552438054,-3852.555361704408,-9599.70465818353,-7380.4729041746805,-5629.834287041283,-17405.68413907265,0.0
1806.3962939365608,1874.1105507291252,3911.2426387838586,-3846.469891211794,-9592.999922591862,-7372.446275775421,-5621.462299259859,-17376.483407863474,0.0
1782.8046754514978,1871.0023162896493,3908.2296758980833,-3850.483205411424,-9596.477334301928,-7376.400045253988,-5625.618520790039,-17365.455725522654,0.0
1788.020793016595,1872.3003912088175,3910.5757379079555,-3847.7203303541123,-9593.440553527727,-7373.660988085101,-5624.59435158776,-17351.998618562473,0.0
1783.5073031600382,1866.8580037036816,3905.109532514395,-3852.769722700234,-9599.311663024515,-7380.865899333695,-5629.250748774867,-17354.773402563995,0.0
1786.4369034363258,1869.8352397568192,3908.1224954001705,-3851.066743677839,-9597.668228723183,-7377.3765786794165,-5624.832530472011,-17385.20075502706,0.0
1786.5679018226638,1868.6800721682018,3907.3245961379293,-3851.3049225620903,-9597.572957169481,-7378.293567383784,-5626.440237940706,-17431.859998451837,0.0
1798.0838508762004,1873.658010849048,3913.505338184243,-3844.469188584086,-9590.117958092425,-7371.457833405779,-5621.247938264033,-17448.103798357755,0.0
1789.664227317927,1873.312651466884,3912.4335332051137,-3846.398437546519,-9592.98801364765,-7374.208799518879,-5623.308185612805,-17448.425339851496,0.0
1785.8057293930606,1865.1073889044367,3903.7400039299514,-3855.36587253857,-9602.288899077652,-7382.723694630852,-5632.716251540719,-17441.863511590378,0.0
1797.595584163486,1871.4905830023638,3909.384843486701,-3849.0660410501305,-9596.48924324614,-7377.448032344692,-5627.512042919835,-17406.910760326544,0.0
1782.506951846184,1864.2618538653455,3902.156114349682,-3856.4376775176993,-9602.586622682966,-7382.66414990979,-5632.918703592332,-17380.329996844128,0.0
1811.6124115016582,1870.0496007526453,3909.14666460245,-3850.125937085048,-9596.370153804015,-7376.82876724564,-5626.344966387004,-17355.01158144825,0.0
1801.787532526304,1866.47691748888,3906.086065939824,-3853.3413520224367,-9598.83530525601,-7379.162920311299,-5628.774391006365,-17342.328555861877,0.0
1788.0565198492327,1874.9799036566412,3913.9340601758945,-3844.3381901977477,-9590.356136976676,-7371.005293525702,-5619.985590177503,-17349.080927230396,0.0
1812.386492875474,1873.3721961879469,3913.088525136804,-3844.9098195199504,-9590.41568169774,-7370.6599341435385,-5619.140055138412,-17389.82142538153,0.0
1801.2873568693767,1871.9193049940156,3911.599907110235,-3846.5532538212824,-9591.237398848405,-7370.493208924562,-5619.699775516402,-17422.654384575533,0.0
1774.7304112753882,1864.0474928695196,3902.9421046677107,-3854.1630691731025,-9598.239858045385,-7378.317385272208,-5629.798560208645,-17442.38750513573,0.0
1783.9717519843277,1869.3826998767424,3908.4440368939095,-3847.732239298325,-9592.356839604385,-7372.0175537837695,-5623.903632823432,-17432.467354606677,0.0
1789.6523183737147,1869.394608820955,3907.8962254601315,-3849.613852483908,-9597.227597787318,-7377.48375917733,-5624.844439416223,-17418.212348384255,0.0
1793.4631805217307,1868.0727160133617,3907.3007782495047,-3850.6499306304,-9596.977509958855,-7374.58988573368,-5622.593648960051,-17402.683085131088,0.0
1792.9987316974411,1863.0114147230277,3901.346306143229,-3855.723140864947,-9600.716918441596,-7379.008104036537,-5628.024127520975,-17373.053631930263,0.0
1813.6012051851542,1868.144169678637,3906.0741569956117,-3851.8884608285052,-9596.012885477638,-7373.708623861951,-5623.963177544495,-17348.485480019768,0.0
1790.855121739182,1869.156429936704,3907.705682352731,-3849.637670372333,-9595.012534163783,-7373.625261252463,-5623.855997046582,-17347.4732197617,0.0
1765.667704729637,1863.4044098820418,3901.655938692755,-3856.4972222387623,-9604.134785430597,-7381.449437600109,-5629.631834989669,-17368.492506296854,0.0
1778.850905972931,1858.8313753044224,3896.106370689706,-3861.6180682501595,-9608.695911064004,-7385.438933911314,-5632.216075883792,-17397.08588135119,0.0
1784.8053780792063,1857.8072061021428,3895.4871055906538,-3861.4037072543333,-9608.005192299677,-7384.271857378484,-5631.942170166904,-17428.966125008188,0.0
1775.5521284260544,1860.4748096057544,3898.1189822616275,-3858.8790110812724,-9605.694857122442,-7383.604956502581,-5629.441291882268,-17441.11324810499,0.0
1782.375953459846,1862.630328508226,3900.7151320999637,-3855.7588676975843,-9602.157900691313,-7381.199349771646,-5627.833584413574,-17438.112194163426,0.0
1790.5573981338684,1862.6422374524386,3902.084660684407,-3854.6394269416046,-9599.287845136088,-7377.674302284731,-5626.082969614329,-17423.90482371785,0.0
1793.796630959682,1867.1795451974206,3905.9669764976984,-3850.5308411882743,-9596.012885477638,-7376.078503760249,-5624.927802025712,-17393.918102190648,0.0
1779.6726231235968,1857.6523898273797,3896.1778243549816,-3859.8436355624895,-9606.94529626476,-7387.820722753824,-5635.33621926748,-17371.958009062706,0.0
1785.746184671998,1860.5105364383921,3899.2979677386697,-3856.6996742903757,-9604.468235868548,-7384.164676880571,-5632.120804330092,-17345.341518747657,0.0
1797.250224781322,1868.3108948976128,3907.5746839663925,-3848.4825027837155,-9596.036703366062,-7375.590237047534,-5623.403457166505,-17346.06796434462,0.0
