EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Trigger
1383.6168654467938,-1820.5917554379216,-868.2096688718061,-6789.00328091413,-10410.453671229776,-9296.038489707695,-5449.818686324364,-12061.02143014511,0.0
1384.5457630953726,-1813.1486653050774,-862.5171935382069,-6791.361251868216,-10419.945099767181,-9300.58770639689,-5451.688390565734,-12047.409506910166,0.0
1378.5912909890974,-1817.9479698227353,-865.7326084755956,-6795.195931904657,-10421.683805622213,-9299.182450979808,-5445.4719216867825,-12053.232980630102,0.0
1377.0431282414656,-1828.3206602318671,-878.475178783025,-6802.793838312264,-10420.219005484068,-9299.265813589296,-5450.473678256054,-12060.27116665972,0.0
1381.5089823211724,-1829.9998213658369,-880.7736050160473,-6801.23376662042,-10416.479597001327,-9300.31380068,-5452.093294668961,-12068.77415282748,0.0
1381.830523814911,-1828.7136553908813,-875.5693963951626,-6793.9216748739145,-10413.490452003976,-9299.718353469372,-5448.068071525118,-12084.148599805883,0.0
1382.9976003477411,-1828.8684716656444,-874.5214093044581,-6794.32657897714,-10411.69220142788,-9298.015374446979,-5450.914309191918,-12090.56752073645,0.0
1381.6876164843604,-1825.4982404534924,-875.6170321720127,-6799.9595095896775,-10416.467688057115,-9300.432890122127,-5458.90521075854,-12088.554909164528,0.0
1383.2476881762045,-1826.308048659946,-877.8559136839723,-6800.292960027629,-10415.22915785901,-9296.229032815096,-5450.068774152827,-12084.255780303798,0.0
1385.1293013617876,-1817.8884251016725,-864.4345335564275,-6787.490844999137,-10406.64280908176,-9289.94111027087,-5439.958080516371,-12072.215837704907,0.0
1382.3187905276259,-1815.5661809802252,-863.3865464657231,-6791.3136160913655,-10417.301314151993,-9299.146724147171,-5441.684877427191,-12064.486932910962,0.0
1385.1650281944253,-1819.6390399009174,-873.7592368748548,-6796.577369433313,-10418.742296401711,-9302.12396020031,-5450.1164099296775,-12054.912141764073,0.0
1385.0459387523,-1814.0537450652312,-872.5802513978123,-6792.075788520969,-10411.978016088982,-9295.347770943366,-5453.67718424923,-12050.672557624403,0.0
1383.2595971204173,-1819.5556772914297,-874.2713214759945,-6788.276835317165,-10400.759790640761,-9290.488921704646,-5449.902048933851,-12055.388499532573,0.0
1381.3422571021965,-1825.331515234517,-875.5693963951626,-6793.052321946398,-10409.655771967535,-9301.492786157043,-5457.464228508822,-12068.714608106417,0.0
1382.8546930171906,-1819.1150463555653,-867.3164980558648,-6792.6712357315955,-10413.74053983244,-9301.683329264444,-5453.16509964809,-12081.349997915933,0.0
1382.3187905276259,-1816.2211729119156,-867.125954948464,-6791.527977087191,-10414.038263437755,-9298.777546876581,-5445.317105412019,-12092.175228205142,0.0
1378.8532877617733,-1816.042538748727,-865.8040621408709,-6789.372458184719,-10411.346842045717,-9295.097683114904,-5445.781554236309,-12089.376626315194,0.0
1377.221762404654,-1823.890532984798,-870.7820008217171,-6789.813089120584,-10408.965053203208,-9295.240590445454,-5447.520260091342,-12085.196586896587,0.0
1380.0203642946035,-1823.7595345984603,-870.2580072763649,-6785.073329323988,-10406.702353802824,-9295.91940026557,-5448.234796744095,-12071.66802627113,0.0
1379.5320975818888,-1824.6169785817638,-871.0439975943932,-6787.812386492875,-10409.477137804348,-9297.03884102155,-5447.829892640868,-12058.246646143587,0.0
1380.4848131188928,-1824.8313395775897,-871.687080581871,-6789.670181790033,-10410.858575333004,-9298.289280163868,-5448.222887799882,-12051.351367444518,0.0
1384.9506671985996,-1819.234135797691,-868.6860266403081,-6787.609934441262,-10408.190971829392,-9292.430079611293,-5446.186458339536,-12051.291822723455,0.0
1383.0571450688037,-1820.9847505969358,-869.4005632930613,-6789.527274459483,-10410.60848750454,-9291.644089293264,-5445.97209734371,-12059.973443054405,0.0
1382.4616978581764,-1821.0681132064235,-868.4002119792069,-6788.419742647716,-10410.108311847613,-9293.835335028374,-5442.47086774522,-12073.061372743998,0.0
1384.4266736532472,-1818.7935048618262,-865.9826963040591,-6785.609231813553,-10406.142633424834,-9294.930957895927,-5443.304493840098,-12080.635461263182,0.0
1378.3173852722086,-1814.9469158811726,-863.600907461549,-6785.740230199892,-10407.845612447229,-9294.692779011677,-5440.220077289047,-12088.352457112913,0.0
1376.0070500949737,-1808.754264890646,-861.397752782227,-6783.322714524744,-10404.2133844624,-9288.607308519064,-5435.825676874616,-12087.828463567563,0.0
1376.507225751901,-1811.1479626773687,-864.0177205089882,-6784.549335778636,-10406.023543982708,-9290.465103816221,-5443.1377686211235,-12085.48240155769,0.0
1377.5552128426054,-1815.780541976051,-864.6131677196158,-6782.6319957604155,-10404.261020239252,-9290.453194872009,-5444.674022424541,-12074.585717603204,0.0
1378.5079283796094,-1817.9241519343102,-865.9707873598466,-6787.490844999137,-10409.643863023322,-9295.574040883404,-5456.249516199141,-12060.330711380782,0.0
1378.305476327996,-1821.8660124686644,-875.1764012361483,-6792.933232504272,-10412.835460072287,-9296.25285070352,-5448.901697619997,-12051.279913779243,0.0
1381.54470915381,-1818.329056037537,-874.842950798197,-6790.610988382825,-10410.155947624462,-9293.716245586247,-5445.495739575208,-12046.337701931036,0.0
1380.615811505231,-1816.7808932899054,-872.4135261788366,-6788.586467866691,-10412.775915351225,-9293.561429311485,-5443.5903085012,-12050.434378740152,0.0
1381.3898928790468,-1816.3521712982536,-871.7228074145087,-6790.396627386999,-10414.836162699996,-9291.108186803698,-5437.445293287524,-12058.723003912088,0.0
1381.5328002095973,-1814.7325548853466,-865.4706117029194,-6788.872282527793,-10411.72792826052,-9290.846190031023,-5443.757033720176,-12071.036852227864,0.0
1380.6872651705062,-1808.6589933369455,-856.1459083844921,-6782.346181099314,-10407.57170673034,-9289.845838717169,-5449.544780607475,-12082.207441899238,0.0
1382.3783352486885,-1810.3500634151278,-861.4692064475023,-6785.371052929302,-10406.59517330491,-9287.988043420011,-5439.005364979367,-12084.029510363758,0.0
1381.9377043128243,-1814.029927176806,-865.5420653681948,-6785.0495114355635,-10401.950685062016,-9288.881214235953,-5429.918840545191,-12083.005341161479,0.0
1379.841730131415,-1819.5080415145794,-866.8163223989377,-6779.630941818853,-10395.281676302986,-9284.986989478448,-5431.026372356959,-12068.476429222166,0.0
1382.0448848107371,-1813.3034815798405,-858.0513394585003,-6772.068762243884,-10392.471165468825,-9282.414657528536,-5435.289774385052,-12047.647685794416,0.0
1384.2718573784841,-1806.8845606492757,-852.6684966744273,-6772.545120012385,-10392.209168696148,-9280.806950059843,-5435.706587432491,-12035.405291143914,0.0
1383.0571450688037,-1810.6477870204417,-860.5879445757736,-6785.323417152453,-10402.355589165243,-9286.213610732339,-5436.159127312568,-12040.526137155312,0.0
1383.3310507856925,-1812.5294002060245,-865.1490702091805,-6787.252666114885,-10402.867673766383,-9287.654592982059,-5440.172441512197,-12047.290417468039,0.0
1381.9853400896743,-1813.875110902043,-865.9469694714214,-6780.917107793809,-10393.983601383818,-9279.199242591147,-5433.622522195295,-12059.520903174329,0.0
1385.891473791391,-1807.587188357816,-859.3613233218808,-6774.307643755842,-10385.12334688968,-9270.839163753937,-5428.215861522797,-12068.809879660119,0.0
1385.760475405053,-1807.1465574219517,-860.2902209704598,-6783.656164962696,-10400.33106864911,-9282.629018524363,-5431.859998451838,-12079.635109949328,0.0
1378.198295830083,-1813.9346556231055,-868.054852597043,-6791.5041591987665,-10413.264182063938,-9291.060551026847,-5439.148272309918,-12081.766810963374,0.0
1376.3285915887127,-1815.2565484306988,-870.2341893879398,-6793.659678101238,-10414.39553176413,-9288.881214235953,-5437.230932291697,-12077.015142222564,0.0
1379.8655480198404,-1812.3388570986237,-864.6608034964661,-6787.883840158151,-10408.643511709468,-9288.369129634813,-5446.722360829101,-12062.236142454789,0.0
1380.4252683978302,-1813.3392084124782,-860.1115868072716,-6779.678577595703,-10402.188863946267,-9288.13095075056,-5445.329014356232,-12051.089370671843,0.0
1381.1636229390083,-1818.7577780291888,-870.3532788300653,-6790.015541172197,-10408.488695434706,-9289.833929772956,-5434.920597114462,-12042.074299902943,0.0
1380.246634234642,-1821.6754693612636,-876.7007460953549,-6793.647769157025,-10410.965755830917,-9290.215015987756,-5435.00395972395,-12044.551360299152,0.0
1379.3772813071255,-1819.3770431282414,-869.6625600657374,-6787.383664501223,-10408.345788104156,-9287.42832304202,-5435.861403707255,-12049.719842087401,0.0
1381.782888038061,-1815.4709094265247,-866.3399646304357,-6782.846356756241,-10402.99867215272,-9287.761773479971,-5441.148974937627,-12059.235088513227,0.0
1383.5811386141563,-1813.1010295282272,-865.9588784156341,-6783.822890181671,-10402.212681834691,-9292.33480805759,-5451.962296282622,-12071.525118940579,0.0
1381.5923449306601,-1811.4099594500449,-863.9224489552878,-6781.119559845422,-10401.867322452526,-9290.667555867834,-5445.46001274257,-12081.588176800185,0.0
1380.9373529989698,-1805.0505832405427,-855.7410042812654,-6773.700287601003,-10395.067315307162,-9283.331646232902,-5438.838639760392,-12077.58677154477,0.0
1383.128598734079,-1803.7525083213745,-857.8012516300367,-6779.761940205191,-10398.294639188762,-9280.926039501968,-5431.478912237035,-12075.324072144384,0.0
1384.9268493101742,-1808.3612697316319,-863.1364586372595,-6784.692243109186,-10404.177657629762,-9285.022716311085,-5432.66980665829,-12067.773801513627,0.0
1384.831577756474,-1816.6856217362051,-871.4608106418325,-6787.979111711851,-10403.570301474922,-9285.630072465925,-5435.825676874616,-12052.61371553105,0.0
1383.2000523993545,-1819.674766733555,-875.5098516740999,-6794.731483080367,-10410.453671229776,-9292.251445448104,-5445.400468021508,-12041.0858575333,0.0
1380.794445668419,-1813.6369320177919,-863.3031838562351,-6785.251963487177,-10403.451212032796,-9287.952316587372,-5447.23444543024,-12037.810897874848,0.0
1382.4140620813262,-1812.993849030314,-857.3487117499599,-6780.607475244283,-10400.628792254422,-9284.855991092109,-5442.851953960021,-12046.421064540522,0.0
1382.9380556266783,-1810.6239691320166,-854.3119309757593,-6777.487331860594,-10399.342626279466,-9290.512739593072,-5442.4946856336455,-12058.27046403201,0.0
1379.9608195735407,-1806.8131069840001,-852.7875861165528,-6772.390303737621,-10394.114599770157,-9288.666853240125,-5435.551771157729,-12072.69219547341,0.0
1381.485164432747,-1808.3255428989942,-858.0156126258627,-6775.260359292846,-10392.49498335725,-9282.80765268755,-5434.30133201541,-12080.754550705307,0.0
1387.7849959211867,-1808.337451843207,-860.659398241049,-6781.214831399122,-10397.06801793487,-9284.76071953841,-5438.171738884489,-12079.468384730351,0.0
1388.701984625553,-1811.540957836383,-861.6478406106907,-6785.275781375602,-10402.069774504142,-9287.559321428358,-5443.26876700746,-12074.014088281003,0.0
1378.4483836585468,-1813.0653026955895,-862.1956520444679,-6779.071221440863,-10397.615829368648,-9286.35651806289,-5442.077872586206,-12064.927563846826,0.0
1376.531043640326,-1812.8866685324012,-868.2453957044438,-6783.346532413169,-10402.069774504142,-9291.215367301611,-5443.673671110688,-12054.078515669193,0.0
1380.508631007318,-1811.1479626773687,-868.6264819192454,-6783.406077134232,-10400.402522314384,-9287.452140930445,-5440.231986233261,-12043.9320952001,0.0
1381.0921692737331,-1812.9700311418892,-871.1630870365187,-6787.157394561185,-10402.105501336779,-9285.427620414313,-5440.160532567985,-12047.838228901815,0.0
1379.2462829207877,-1809.3258942128487,-863.7676326805247,-6786.5976741831955,-10407.29780101345,-9289.05984839914,-5443.1377686211235,-12053.36397901644,0.0
1377.9482080016196,-1808.8971722211966,-856.4793588224436,-6780.964743570658,-10403.868025080237,-9289.440934613942,-5446.1507315068975,-12063.272220601282,0.0
1379.0081040365367,-1813.7202946272798,-865.029980767055,-6788.622194699329,-10407.786067726165,-9292.680167439756,-5447.293990151303,-12074.299902942104,0.0
1382.2235189739254,-1815.4828183707373,-862.2790146539559,-6784.28733900596,-10402.546132272642,-9289.29802728339,-5437.14756968221,-12079.944742498852,0.0
