EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Trigger
1388.4757146855145,9072.436153172841,12360.364651871789,7555.022299498038,-6221.9350843450975,517.7532585848602,-4545.429644934828,-20185.946254934766,0.0
1384.1884947689962,9071.566800245324,12358.399676076717,7553.438409917768,-6223.5547007580035,514.5735704801091,-4550.514764113588,-20174.75184737497,0.0
1380.3657236767674,9066.243502182313,12353.207376400045,7547.841206137869,-6229.223358203178,508.1308316611191,-4553.944540046802,-20180.527685318055,0.0
1378.174477941658,9065.731417581173,12353.731369945397,7548.924920061211,-6227.413198682871,511.11997665846934,-4554.623349866917,-20171.750793433406,0.0
1387.6301796464234,9070.483086321981,12358.899851733646,7555.343840991777,-6220.303558987977,520.2184100368581,-4550.395674671461,-20157.507696155197,0.0
1396.0617121489095,9074.11531430681,12362.686895993236,7559.440517800894,-6216.242609011498,521.921389059253,-4546.144181587581,-20153.744469784033,0.0
1391.5958580692027,9076.104107990306,12363.306161092289,7558.428257542827,-6217.076235106377,518.6464294008015,-4546.322815750769,-20148.79034899161,0.0
1388.4161699644517,9072.805330443429,12359.459572111633,7554.486397008473,-6220.029653271089,518.3487057954877,-4550.121768954574,-20152.70839163754,0.0
1387.7254512001236,9071.828797018,12357.89950041979,7554.950845832763,-6219.088846678297,518.3248879070626,-4547.2398044551355,-20181.397038245574,0.0
1393.4536533663609,9073.400777654057,12360.186017708598,7555.248569438077,-6221.553998130295,516.907723545769,-4540.523159919257,-20189.578482919598,0.0
1388.4995325739396,9068.101297479472,12354.54117815185,7549.246461554951,-6225.150499282486,514.1091216558195,-4549.264324971269,-20191.781637598917,0.0
1383.6883191120692,9066.124412740188,12352.433295026229,7548.138929743183,-6225.043318784573,512.5371410197629,-4553.896904269952,-20183.302469319584,0.0
1396.573796750049,9074.091496418385,12360.32892503915,7555.5820198760275,-6217.576410763303,519.8849595989067,-4547.739980112063,-20169.34518670247,0.0
1395.4424470498568,9078.116719562226,12362.47253499741,7556.189376030868,-6220.446466318528,516.1336421719532,-4546.072727922306,-20155.899988686502,0.0
1391.643493846053,9077.580817072663,12361.30545846458,7558.4520754312525,-6215.837704908272,524.0769079617246,-4540.320707867643,-20137.774575594998,0.0
1385.153119250213,9072.459971061266,12357.494596316565,7556.094104477167,-6217.23105138114,521.6236654539391,-4542.511953602753,-20143.06214682537,0.0
1388.832983011891,9069.125466681751,12355.398622135153,7553.426500973556,-6221.863630679822,513.8471248831435,-4546.656266188721,-20167.118214134724,0.0
1390.8098677511746,9071.149987197885,12357.875682531365,7554.629304339024,-6220.053471159514,515.4905591844755,-4546.239453141282,-20176.883548389018,0.0
1388.8687098445287,9075.544387612315,12361.996177228906,7557.8089924437745,-6217.111961939015,519.2656944998541,-4545.536825432741,-20181.349402468724,0.0
1387.165730822134,9074.031951697321,12360.805282807652,7556.510917524606,-6218.088495364443,518.4082505165504,-4544.834197724201,-20184.660088959812,0.0
1387.9874479728,9068.946832518563,12358.113861415617,7555.1294799959505,-6217.040508273739,520.8734019685485,-4545.393918102191,-20189.042580430032,0.0
1391.8697637860914,9068.518110526911,12358.60212812833,7555.260478382289,-6217.612137595942,519.8373238220565,-4546.668175132933,-20182.921383104782,0.0
1394.1324631864761,9067.303398217231,12355.303350581455,7551.151892628958,-6222.911617770526,516.300367390929,-4550.514764113588,-20175.50211086036,0.0
1402.1352736973104,9078.009539064315,12365.056775891533,7562.513025407732,-6211.574302880178,527.7686806676154,-4543.286034976569,-20148.433080665232,0.0
1380.7587188357816,9065.433693975861,12351.814029927176,7548.174656575821,-6225.603039162563,509.3098171381616,-4561.256631793308,-20152.4821216975,0.0
1382.7713304077026,9070.042455386118,12356.315610839521,7553.521772527256,-6219.1007556225095,515.4310144634127,-4555.623701180772,-20143.4670509286,0.0
1391.059955579638,9076.08029010188,12363.1275269291,7559.833512959908,-6214.408631602765,518.31297896285,-4543.095491869169,-20146.765828475476,0.0
1389.0235261192918,9073.46032237512,12360.507559202339,7555.629655652878,-6220.208287434278,513.7875801620808,-4544.107752127235,-20167.630298735865,0.0
1389.5951554414944,9069.649460227103,12356.41088239322,7551.640159341674,-6224.126330080207,511.16761243531954,-4551.074484491577,-20188.24468116779,0.0
1394.1324631864761,9075.079938788027,12362.913165933274,7559.107067362943,-6214.515812100678,520.9686735222489,-4544.357839955698,-20183.80264497651,0.0
1392.09603372613,9073.18641665823,12361.531728404618,7558.297259156489,-6213.694094950012,520.4565889211092,-4547.382711785687,-20162.33081856128,0.0
1404.4098820419076,9071.578709189538,12359.685842051673,7555.320023103352,-6216.516514728387,520.1707742600079,-4545.775004316993,-20163.104899935097,0.0
1402.5520867447497,9076.890098308335,12364.163605075591,7559.416699912469,-6213.0271940741095,521.230670294925,-4542.654860933304,-20181.575672408762,0.0
1389.892879046808,9074.472582633187,12361.043461691905,7557.523177782673,-6215.992521183034,516.7052714941557,-4545.072376608452,-20155.733263467526,0.0
1394.4659136244275,9079.783971751984,12366.080945093812,7561.953305029742,-6209.81177913672,524.5770836186517,-4539.141722390601,-20141.46634830089,0.0
1383.0452361245914,9070.304452158794,12357.423142651287,7551.759248783799,-6219.648567056288,515.5858307381759,-4547.02544345931,-20152.267760701674,0.0
1393.5370159758488,9073.472231319332,12360.05501932226,7554.569759617961,-6218.148040085506,517.6698959753722,-4544.405475732548,-20156.53116272977,0.0
1397.1692439606768,9079.664882309859,12365.711767823223,7561.822306643405,-6209.347330312431,524.993896666091,-4539.749078545441,-20160.93747208841,0.0
1395.1566323887555,9079.355249760332,12365.235410054722,7562.548752240369,-6207.179902465747,524.9581698334533,-4542.476226770116,-20170.64326162164,0.0
1404.7076056472213,9072.186065344376,12357.66132153554,7556.332283361418,-6210.716858896874,521.5879386213015,-4552.95609767716,-20184.755360513514,0.0
1397.764691171304,9077.24736663471,12360.936281193992,7557.427906228973,-6212.908104631983,522.3262931624797,-4546.287088918132,-20179.18197462204,0.0
1377.614757563668,9072.972055662405,12358.340131355655,7552.70005537659,-6220.101106936365,515.0975640254612,-4545.310555492702,-20174.35885221596,0.0
1390.9527750817251,9069.268374012303,12356.470427114284,7552.831053762929,-6218.755396240346,514.895111973848,-4544.17920579251,-20165.43905300076,0.0
1393.7751948600996,9071.888341739063,12359.48339000006,7556.463281747757,-6213.7417307268615,519.2180587230039,-4543.845755354559,-20159.270219898655,0.0
1401.9804574225473,9076.354195818769,12363.627702586025,7562.108121304505,-6207.346627684723,524.255542124913,-4542.202321053227,-20145.33675516997,0.0
1398.300593660869,9073.65086548252,12358.137679304042,7555.189024717013,-6214.813535705992,516.3480031677791,-4547.775706944701,-20147.897178175666,0.0
1387.0109145473707,9070.018637497693,12352.981106460007,7548.305654962159,-6221.256274524982,514.6212062569592,-4550.371856783037,-20151.17213783412,0.0
1387.511090204298,9074.532127354249,12359.495298944272,7555.677291429728,-6211.955389094979,525.2558934387672,-4540.570795696108,-20149.850245026526,0.0
1395.2280860540307,9077.390273965262,12363.615793641815,7560.178872342072,-6205.869918602366,531.2699102661054,-4537.950827969346,-20170.29790223948,0.0
1392.4056662756564,9071.87643279485,12357.113510101763,7553.343138364068,-6215.4804365818945,516.324185279354,-4546.775355630846,-20189.566573975382,0.0
1387.9159943075244,9072.400426340202,12357.077783269124,7552.4856943807645,-6216.671331003149,514.81174936436,-4545.34628232534,-20174.239762773832,0.0
1385.5699322976523,9067.791664929944,12353.517008949571,7549.389368885501,-6219.00548406881,512.4061426334248,-4551.253118654766,-20172.953596798874,0.0
1392.0364890050673,9075.627750221804,12361.103006412966,7557.22545417736,-6211.729119154941,518.6226115123764,-4547.63279961415,-20177.026455719566,0.0
1397.526512287053,9072.436153172841,12356.256066118458,7552.759600097653,-6216.742784668425,513.144497174603,-4546.167999476006,-20161.735371350653,0.0
1411.3647054620371,9072.829148331855,12356.434700281647,7552.640510655528,-6215.8972496293345,519.2656944998541,-4540.904246134059,-20136.119232349458,0.0
1405.7675016821383,9086.976974056364,12371.297062658909,7567.062242096927,-6201.832786514311,532.6751656831864,-4527.256596066476,-20131.736740879238,0.0
1381.0088066642452,9079.807789640408,12364.675689676731,7561.881851364467,-6207.072721967834,522.8621956520445,-4538.046099523047,-20154.44709749257,0.0
1387.0347324357958,9073.758045980432,12360.245562429662,7557.666085113224,-6210.943128836912,518.0390732459614,-4546.203726308644,-20160.306298045147,0.0
1387.7016333116987,9072.48378894969,12359.828749382223,7557.701811945862,-6209.001970930267,521.921389059253,-4543.631394358734,-20168.02329389488,0.0
1390.7026872532615,9071.900250683275,12360.066928266473,7557.761356666925,-6208.585157882828,522.7192883214938,-4546.084636866519,-20173.01314151994,0.0
1389.5832464972818,9071.233349807371,12358.69739968203,7557.451724117398,-6209.490237642982,519.5515091609553,-4545.274828660065,-20181.778124460376,0.0
